CHIC2	7.79947443172835
CHKA	22.5962670206289
CHKB	2.923718993322
CIART	11.1723078905852
CISD2	11.3864204388796
CLDN1	23.3500682688153
CLDN2	2.22246812568075
CLIC5	19.145437654161
CLOCK	22.016808779441
CLPX	0.00476850837864926
CNBP	22.1746415574912
CNKSR3	3.52662855562435
CNN3	10.5566973145166
COL18A1	3.8392431976887
COL4A2	3.97329920049975
COL5A3	3.61749376525085
COMT	1.6196825071748
CP	21.5685384227014
CPD	6.5745438021494
CREBZF	23.4751964155242
CROT	3.7910542795673
CRYZL1	23.076752753095
CSNK1G3	14.0819218329034
CSNK2A2	8.3903835187863
CTAGE5	11.3170550161517
CTDSP2	9.45332407623105
CTSH	15.7163358815379
CUL2	22.4516330948709
CYCS	17.3840547622541
CYP39A1	17.5499161531207
C21orf91	16.139359334232
C5orf30	11.3527667519704
DAPK1	23.6845129379613
DBP	9.903959465159
DCAF11	5.83197065810355
DCAF7	4.73202093319635
DCTN4	4.48254244809785
DDAH1	6.11699955090825
DDX17	2.7537730437091
DDX39A	21.6752068396459
DDX58	2.98746756448845
DEDD	3.62841669853845
DENR	14.5991365387864
DHFR	10.6748106039481
DHRS3	2.23416291615705
DHX36	4.39019525756585
DLC1	2.44479263263705
DMD	16.7134730567725
DNAJB4	15.5784662206951
DNAJC21	21.2929592479596
DPH6	1.4147148723794
DSTN	21.4960149298628
DTNBP1	9.4669854742479
DTX4	0.384839199331549
DYRK2	3.84481640759885
C3orf33	2.26620270876325
E2F8	18.9014518078151
KIAA0196	5.60201556928145
EEF1E1	15.5461654914987
EIF3A	23.5445013746383
EIF4B	7.51389667051555
EIF4EBP2	9.2757141379736
EIF5	5.8719634237571
ELMO3	8.44939276921395
ELOVL3	0.193067045391548
EMC6	17.2134433431438
ENPP2	11.4734004961167
ENPP3	4.13017499868165
EPM2AIP1	21.4535829904297
ERI1	8.87918382513715
ESR1	17.7407529436136
ETHE1	1.3625769595073
F11	5.3912310016234
FADS2	12.8664004242823
FAM114A1	2.9694909280169
FAM174A	12.2604006275383
FAM210A	3.96849547474185
FAM35A	16.5386476544134
FAM76A	10.4795522244185
FAM96A	20.8555622149289
FASTK	8.6495967209133
FASTKD3	16.4677609473328
FBXL20	7.0640138724263
FBXO31	11.2407022870415
FBXO33	15.9724246970808
FBXO6	2.1968321296747
FDPS	21.2315416570921
FGA	3.15058255055015
FGB	3.88984705944915
FLCN	6.7469683833245
FMO2	16.529771760347
FPGS	23.1554494333826
FTSJ1	18.0891426387061
G6PC	21.947477238423
G6PD	22.458529659294
GADD45A	10.5014565538889
GCH1	9.3422953356574
GCNT2	9.68383211052035
GDA	16.5923800630789
GEMIN2	13.5881423735203
GFOD2	21.9956216835233
GGCT	23.1944989424554
GLDC	0.34186429670245
GLO1	3.719816524874
GLRX	16.6375508012433
GLRX5	15.0196222921727
GLTSCR2	9.51831955548725
GNAT1	9.87124296179175
GNG11	21.2089540996121
GNG12	11.0277864001728
GOLGA2	5.56438066337545
GPD1L	12.4142449056058
GRB14	4.9288210027669
GRK5	1.5276507536954
GRPEL1	14.946593089848
GSTM4	5.34468201305395
GTF3C6	21.5383870289589
GYS2	14.1303078170543
HACL1	22.5908427064792
HAL	3.02703457510505
HDAC11	7.4991675764444
HERPUD1	10.966182228288
HEXIM1	20.3927361045606
HIST1H2BJ	22.6396969411108
HMGCS1	1.542089044137
HNRNPC	21.4542977193464
HNRNPK	7.3526817232738
HNRNPR	2.70776197875055
HOPX	16.2881164386304
HSD17B6	11.7148879336008
HSD3B7	3.769647775904
HSP90AA1	20.4614110018926
HSPA4	8.81610537467175
HSPE1	19.3270731635036
ID2	2.97006248487435
IFRD1	11.5791831182528
INSIG2	0.26189425786795
INTS9	2.798592605548
INVS	20.4936783187555
IPO7	16.5819707782831
IRF1	3.805997500225
ITGA8	5.1741684783838
ITPK1	1.5710862192261
JPH1	11.9210614698568
JUNB	6.2730811992356
KAT2B	9.06851754958685
KCNK5	12.388571757068
KDSR	11.2891109971914
KHK	18.9404051992095
KIF21A	7.51971281378895
KLF10	10.585747424783
KLF12	2.6709943528357
KLF13	11.6289515984005
KLHDC2	5.9665913715418
KLHDC3	8.4154128941188
KLKB1	6.01077165167425
KRT8	2.1685288143548
L2HGDH	11.3085391047824
LARS2	2.9692139469902
LASP1	0.751667423077651
LECT1	15.1435793766237
LGALSL	22.5149134960465
LMO7	12.1032586322298
LONRF1	15.6849507563333
LPGAT1	15.7894455055957
LPL	3.20165564483165
LRAT	20.8908889043569
LRIT1	5.28608022872655
MAD2L2	1.83859167674375
MAFB	11.0480475495724
MAP2K3	13.3851323740105
MARCH6	6.1802509634991
MCFD2	21.925144485822
MCM7	0.683561628074998
MCU	3.7331220163056
MED23	2.79480821858205
MEMO1	20.6574458526403
MFSD2A	12.5336318264633
MIA3	9.53567262682695
MIIP	6.90403910218605
MKNK2	13.4678672824165
MN1	5.5631280366263
MOCS2	20.6448583540256
MORC3	14.8971889180226
MPZL1	23.1641977766819
MRPL44	2.0463903483765
MRPS21	16.4934745442936
MRPS25	21.6480658581828
MRPS35	10.5398955073425
MTMR2	9.8233394886577
MVB12A	18.4465880282267
N6AMT2	21.4193679220441
NAB1	10.1491819533603
NAB2	4.0572365586514
NABP1	12.7500512657441
NADK	16.134586338871
NAMPT	15.2557942490253
NANP	10.7879243232512
NARF	10.5535239134373
NAT8	19.7339649904658
NDEL1	13.1406745825266
NDFIP1	12.5688870788538
NDUFA12	18.6515773072542
NDUFAF4	16.0186483323947
NFIX	8.6155797785648
NFKBIA	9.0538191872431
NFU1	11.0433152106528
NGEF	10.9952841014094
NME1	21.1720453654628
NOL12	19.7612164584989
NOSIP	8.66482265178055
NR1H4	14.1983661954044
NR1I2	11.1053387139617
NR2F2	6.79085793972445
NR5A2	4.30146207493685
NR6A1	3.75677409933945
NRG4	12.1421968616552
NSMF	2.82297294837095
NT5E	23.8851246476003
NUDT22	20.7487039645457
NUDT3	11.4232401981878
NUDT7	18.8691010780786
NUFIP2	7.746886245567
NUP205	23.2184093320498
NUP62	20.2936880510849
OCIAD2	9.16841240620635
OTUD6B	16.1411902240749
P2RX4	8.286904981223
PAGR1	18.4054333236052
PAPOLA	22.5086598287602
PARP3	5.83933152086975
PCBP4	8.63221959434645
PCSK4	11.3151010582409
PDCD2	10.0948601320234
PDGFC	0.77484701747675
PDHB	12.1326089095665
PDK4	23.3666343091498
PEA15	3.6497360924453
PER1	11.7257510589428
PER2	15.8837725042743
PEX11A	14.4726506494811
PEX26	11.8867778292449
PI4K2B	16.1275191288467
PID1	1.25023473514235
PIGF	18.1011218164253
PIK3AP1	8.34402414342345
PKHD1	1.3286359166189
PKNOX1	20.3614032689916
PLA2G12A	10.7947386578312
PLEKHA8	14.4793869403506
PLXNA2	2.47573510850665
PMVK	21.2305933862704
PNKD	23.3953475159839
PNPLA2	10.0173715089738
PNPLA7	2.73028933543765
POLE4	18.0977530360069
POLR3G	18.1996835823923
POR	12.3741580304414
PPARA	9.9833759312922
PPAT	11.3295772706258
PPFIBP1	5.34565318792665
PPIB	1.3561592276728
PPIF	15.3451971061913
PPM1A	11.0004775154243
PPP1R11	21.4270247938609
PPP1R1B	20.7309334831532
PPP2R1B	2.82936641750665
PPP2R2D	9.75050227797295
PPP2R5E	11.7424650038956
PRKAR2A	21.8511881607514
PRPSAP2	22.9824696817848
PRR14	5.0444021038606
PSMB10	13.5699574235042
PSMD14	23.7570152046277
PSPH	21.2499962985765
PTCD2	20.5114451560934
PTER	22.5818902016638
PTPN12	8.17359746751405
PTPN9	23.5594657429793
PTPRA	5.11977745740945
PTPRK	2.95096513887905
PXDN	3.12125440164155
PXN	5.77182172635015
PYCRL	18.8182978218521
RAB11FIP2	11.190122553637
RAN	23.1379875412624
RANBP1	20.8398458867934
RASA3	8.60288182365165
RASSF3	7.14066313063885
RB1	6.28398591934125
RBBP5	1.90657743747325
RBBP7	8.29337220789375
RBPMS	4.08073022146175
RCAN1	15.9606245767337
RELL1	4.1025744613841
RFFL	5.5726657844013
RFX4	3.1064617117019
RGS16	9.949780515078
RHBDD1	5.8942693891115
RHBDD2	14.3016903332244
RIOK2	15.1889394907265
RMDN1	19.0231649895989
RNASEH2B	15.8743667448352
RNF144A	23.9495577619463
RNF144B	22.6308596371757
RNF149	4.416623113266
RNF19B	9.2816532885941
RPIA	17.0179328490872
RPL22	6.4014243627924
RPL7L1	18.0688886027917
RPS6KA3	2.16609389773615
RRM2	15.9260167787367
RUFY1	2.38164285292975
S1PR3	4.28031908125
SAA2-SAA4	15.7667233408652
SAP30L	10.5620216329623
SAV1	15.4757645944456
SBF2	4.74356386852035
SCYL3	6.0062157405586
SDC2	2.1457884285213
SELO	8.932835878354
SERPINA6	14.3513976191639
SERPINB9	4.68915150514805
SERPINE2	20.7944183801884
SERPINH1	23.7084656169059
SETD5	3.3302040095186
SETDB2	6.5704445377124
SGK2	4.8589522576067
SIKE1	21.5876804141819
SIPA1L1	1.61586796353695
SLC10A2	18.8175807690862
SLC12A2	21.9630056580104
SLC16A1	22.5365714162657
SLC16A12	14.5675246904729
SLC22A5	11.3899556262411
SLC25A15	3.1482836969525
SLC25A16	11.2539309434769
SLC25A40	8.0996448865007
SLC25A46	6.846325359447
SLC2A5	8.92818024984745
SLC37A4	15.1208125468799
SLC38A4	8.7311784510054
SLC39A1	8.90239907604815
SLC39A8	3.01916372505625
SLC45A3	21.8795267068782
SLC7A2	10.0209866108843
SLC8B1	6.5874544264318
SLC9A3R1	13.6378098758177
SMAD2	9.7905035384376
SMNDC1	6.17235059435105
SMPD4	3.1842940024066
SMYD1	16.1794007958921
SNRPF	21.2343906924861
SOS2	9.57169756583275
SPATA13	6.61651022322575
SPON2	1.52197461448115
SPRED2	5.87451024921395
SRPK1	21.1969096217114
SRSF1	20.4137057495132
SSR3	21.4767824081255
ST3GAL4	15.1289321645536
ST5	23.1735830806652
STK35	10.4555994434853
STK40	3.19135977815255
STOM	4.0822657142592
STT3A	2.3419993966187
SUDS3	7.3259049654613
SULT1C2	10.619868291374
SUMO1	15.5306868756964
SUN2	7.5555383447462
SYDE2	14.3420709582383
SYNE1	3.2510105057508
TARDBP	22.7937379726452
TARS	23.2805011724871
TAX1BP1	8.12691288085045
TDO2	10.6585001595495
TEF	11.3980851911087
TFPI2	23.9951115362733
TGFBR1	9.87989565473975
THAP4	6.08795745085765
THRSP	16.5462892014249
TIGD2	5.19432899454045
TIMM8A	15.4667408463186
TINF2	9.69326675197085
TIRAP	21.7482352513977
TMEM126B	17.7386839646929
TMEM134	15.0251718236734
TMEM147	21.5038391068415
TMEM180	2.0563899167421
TMEM33	20.6581218714017
TMEM41B	17.8255643770849
TMEM50A	15.2276542947534
TMEM57	14.8400419595192
TMEM62	2.136531331483
TMIE	21.8779825613113
TMPO	19.8469214760747
TNFAIP2	0.911264669994999
TNFRSF19	10.0404009958126
TNRC6A	3.6796424882416
TOB2	11.0295313320832
TOR1A	14.5330167507282
TPST2	21.579895931884
TRAK2	12.1560660854917
TRIM2	23.3778262482389
TRIM24	11.4617091826284
TRIM37	20.5131060260199
TRMT6	3.0338977202503
TSC1	2.95059513138395
TSC22D3	17.0983261261567
TSPAN33	1.8848950013315
TSPAN9	2.7975274183414
TSTA3	15.8098995182036
TTC14	2.4845760965788
TTC23	17.0351782854844
TUBB2A	23.6799500508193
TYW5	3.87489044468545
UBE2F	18.5828749659942
UBE2U	23.4338188870156
UCK1	18.8570109376829
UGCG	9.25764914243315
UGP2	10.4255337485706
UPP2	13.52187957463
UQCC1	12.7348528024327
UROD	16.2204281726808
USF2	10.0761817338531
USP12	16.4999687379122
USP2	12.5708884962727
UTP14A	6.19301909088345
VAMP3	12.8914803053005
VCAM1	15.4398854216586
WBSCR27	5.9794480076271
WDR81	3.09685113559285
WEE1	13.9681773336131
WRAP73	1.3491897200904
WWP1	14.3553999382257
YPEL3	6.23376092670945
ZCCHC6	5.35630549805635
ZFAND3	9.0752065652081
ZNF326	19.7289144213561
ZNF22	23.1930512675534
ZNF76	5.15518595438775
ZNF654	17.270399319899
ZNF496	7.10542502432675
ZKSCAN3	2.3218627414082
ACSL4	20.0924339799516
ACTB	0.139118641056051
AHCTF1	21.1761593402997
AK2	12.0071099803571
ATP6V1C1	9.02448871551065
ATXN2	4.9634288410503
CAMK1D	3.0992829862523
CAPRIN1	23.1779018826964
COMMD7	0.0145075243835504
COQ10B	11.4981679748511
CPT1A	10.0571127521882
CREM	23.1549745952158
CYP2B6	19.6728610876959
DNAJA2	14.6845447788269
DNAJB6	15.4240572084157
ELOVL1	21.1539977436055
EPT1	22.6215769404598
GLYAT	15.2502887141603
GPR146	7.84400869144325
GSTA3	20.4776024343712
HNRNPDL	7.25128799880485
HSPA4L	20.472658023392
IVNS1ABP	16.1504305072227
JADE1	7.48331631816665
MMD	8.230690748729
MRPL15	16.1522677693416
MYO1B	1.67748040358755
NAP1L1	20.7011531819113
NHLRC2	12.9535061219972
NUCKS1	15.3673354341986
PER3	9.87363712689095
PPM1K	5.82484052948895
PRKD3	5.78670320865825
PSMD11	3.55913331886345
PSTPIP2	22.4712707312942
RAI14	23.6694727907814
RANBP10	4.5510553072004
RDH11	23.3303836668338
RNF138	8.4978647202281
S100A10	2.12770463964715
SBK1	11.3657596510781
SDR9C7	23.2161127128784
SERBP1	21.1766096410598
SLC1A2	10.945478602892
SLC4A4	6.54722560128755
TGM2	1.36874636850715
TRIB3	7.8635516949627
YPEL2	23.3858418597605
